user,topic_id,id,createdAt,attempt,response,userMessage
demo-test-1,1001,256278,2026-02-03 03:17:13.803,1,"Hey there, demo-test-1! ? Great to see you again! Last time, we talked about speaking with native speakers. What topic would you like to discuss today? Maybe something fun like hobbies or travel? Let me know, bestie! ?", 
demo-test-1,1001,256299,2026-02-04 01:26:15.860,1,"Hey there, demo-test-1! ? Great to see your progress! Remember, using ""I'm"" instead of ""im"" is super important. It makes your sentences correct! So, what topic do you want to discuss today? Fashion, food, or hobbies? Let me know, Bestie! ?", 
demo-test-1,1001,256300,2026-02-04 01:30:46.170,2,"Nice try, but I think you meant to say something more! ? What would you like to talk about? Maybe your favorite food or hobby? Let’s keep the convo going, Bro! ?✨",p
demo-test-1,1001,256301,2026-02-04 04:18:27.298,3,"Awesome! Tests can be tricky sometimes, right? ? What subject do you find the most challenging in tests? Let’s talk about it, Bestie! ??",tests
demo-test-1,1001,256302,2026-02-04 04:26:18.684,4,"Got it! Tests can be a bit stressful. ? What do you usually do to prepare for a test? Do you study alone or with friends? Let me know, Girl! ?✨",test
demo-test-1,1024,256303,2026-02-04 04:26:53.405,5,Sure! How do you usually study for tests? I’d love to learn about your methods to help improve our chats! ??,tes
demo-test-1,1001,256304,2026-02-04 04:50:59.663,6,"I see you're talking about tests! They can be a bit challenging, but with good preparation, you can do great! Just remember to stay calm and focused. Now, back to our earlier topic—what are your favorite subjects in school? Let’s chat about those! ?✨",tesst
demo-test-1,1001,256305,2026-02-04 06:42:34.629,7,"Oh, I see! You're focused on tests! ? Do you like taking tests, or do they make you nervous? Let’s share our thoughts on this, Bro! ??",test
demo-test-1,1001,256306,2026-02-04 06:42:48.243,8,"That’s cool! You mean “school,” right? ? What do you like most about school? Is it the friends, subjects, or activities? Let’s talk about it, Bestie! ?✨",I want to go to scoll
demo-test-1,1001,256313,2026-02-04 06:57:05.336,9,"Great sentence! Just remember to use “I want to go to school.” ? What do you look forward to the most at school? Friends, learning, or fun activities? Share with me, Girl! ??",I want to go to school
demo-test-1,1001,256314,2026-02-04 06:59:23.258,10,"Nice try! You could say, “I live in Bogor.” ? What do you like most about living in Bogor? The weather, food, or parks? Let me know, Bestie! ??️",i lihe in bogor
demo-test-1,1001,256315,2026-02-04 07:00:45.761,11,"I see you’re still on tests! They can be tough sometimes. ? What do you do to relax after a big test? Let’s share some tips, Bro! ??",tessts
demo-test-1,1001,256343,2026-02-04 09:54:01.201,12,"Okay, test it is! ? What kind of tests do you usually have at school? Are they easy or difficult? Let’s chat, Girl! ?✨\n",test
demo-test-1,1001,256344,2026-02-04 09:54:19.919,13,"Tests! You could say, “I have tests.” What subjects are you being tested on? Let’s talk about it, Bro! ?✨\n",tests
demo-test-1,1001,256539,2026-02-05 02:57:48.698,1,"Aloha, demo-test-1! Japi here, ready to roll into another awesome English session. ✨\n\nI noticed we had some fun with ""tests"" last time, but a few hiccups too. No worries, we all learn! ?\n\nWhat do you feel like chatting about today? Tests again, or something totally new? What's on your mind, Bestie? ?\n", 
demo-test-1,1001,256550,2026-02-05 07:56:37.520,3,"https://google-staging.japi.ai/uploads/files/file-1770278196682-870058446.pdf:::file:::pdf:::external:::{""icon"":""/assets/picture/pdf.png"",""filename"":""file-1770278196682-870058446.pdf"",""mimeType"":""application/pdf"",""size"":661912}",test
demo-test-1,1001,256551,2026-02-05 07:56:40.822,2,"Okay, I see a document! It seems like a research paper about using Flutter and Electron Frameworks for inventory and delivery apps. That's quite a read! ?\n\nDo you have any specific questions about the text? Maybe about the Flutter or Electron Frameworks? Let me know, Bro! ?\n",test
demo-test-1,1001,256552,2026-02-05 07:56:40.868,3,"https://google-staging.japi.ai/uploads/files/file-1770278196682-870058446.pdf:::file:::pdf:::external:::{""icon"":""/assets/picture/pdf.png"",""filename"":""file-1770278196682-870058446.pdf"",""mimeType"":""application/pdf"",""size"":661912}",test
demo-test-1,1001,256553,2026-02-05 08:17:54.298,5,https://google-staging.japi.ai/uploads/files/file-1770279474075-235506943.jpg:::image:::jpg:::external:::false,test
demo-test-1,1001,256554,2026-02-05 08:17:56.265,4,"I see a table with learners' progress! There's info about their groups, subscription levels, and how they're doing in lessons, vocabulary, and grammar. Cool, right? ?\n\nDo you want to talk about what's in the table, Bestie? Maybe compare the learners' progress? ?\n",test
demo-test-1,1001,256555,2026-02-05 08:17:56.307,5,https://google-staging.japi.ai/uploads/files/file-1770279474075-235506943.jpg:::image:::jpg:::external:::false,test
